wandb: Starting wandb agent 🕵️
2025-03-23 00:59:51,273 - wandb.wandb_agent - INFO - Running runs: []
2025-03-23 00:59:51,632 - wandb.wandb_agent - INFO - Agent received command: run
2025-03-23 00:59:51,633 - wandb.wandb_agent - INFO - Agent starting run with config:
	checkpoint.enabled: False
	datapipe.seed: 21
	schedule.phase1.iterations: 300
	schedule.phase1.lr_end: 1
	schedule.phase1.lr_start: 0.005
	schedule.phase2.iterations: 1500
	schedule.phase2.lr_objective: 0.001
	schedule.phase3.iterations: 2000
	schedule.phase3.lr: 0.005
	schedule.phase3.rollout_steps_increments: 5
	toggles.data.fix_data_centering: True
	toggles.data.fix_december_gap: True
	toggles.data.fix_sst_data: False
	toggles.data.fix_temporal_info: True
	toggles.data.include_sst_channel: False
	toggles.graph.use_multimesh: False
	toggles.loss.fix_inverse_variance_data: True
	toggles.loss.use_original_variable_weights: True
	toggles.model.include_solar_radiation: True
	toggles.model.include_spatial_info: False
	toggles.model.include_static_data: True
	toggles.model.include_temporal_info: False
2025-03-23 00:59:51,637 - wandb.wandb_agent - INFO - About to run command: python -m torch.distributed.run --nnodes=1 --nproc_per_node=4 train_graphcast.py checkpoint.enabled=False datapipe.seed=21 schedule.phase1.iterations=300 schedule.phase1.lr_end=1 schedule.phase1.lr_start=0.005 schedule.phase2.iterations=1500 schedule.phase2.lr_objective=0.001 schedule.phase3.iterations=2000 schedule.phase3.lr=0.005 schedule.phase3.rollout_steps_increments=5 toggles.data.fix_data_centering=True toggles.data.fix_december_gap=True toggles.data.fix_sst_data=False toggles.data.fix_temporal_info=True toggles.data.include_sst_channel=False toggles.graph.use_multimesh=False toggles.loss.fix_inverse_variance_data=True toggles.loss.use_original_variable_weights=True toggles.model.include_solar_radiation=True toggles.model.include_spatial_info=False toggles.model.include_static_data=True toggles.model.include_temporal_info=False
2025-03-23 00:59:56,644 - wandb.wandb_agent - INFO - Running runs: ['f5yrr6yl']
[2025-03-23 01:00:18,052][main][INFO] - [94mRank: 3, Device: cuda:3[0m
[2025-03-23 01:00:18,052][main][INFO] - [94mRank: 2, Device: cuda:2[0m
[2025-03-23 01:00:18,053][main][INFO] - [94mRank: 1, Device: cuda:1[0m
[2025-03-23 01:00:18,055][main][INFO] - [94mRank: 0, Device: cuda:0[0m
wandb: WARNING Unable to verify login in offline mode.
wandb: WARNING Ignoring project 'DSM500_FPR' when running a sweep.
wandb: WARNING Ignoring entity 'schups' when running a sweep.
wandb: Tracking run with wandb version 0.19.8
wandb: Run data is saved locally in /iopsstor/scratch/cscs/stefschu/DSM500_FPR/modulus-baseline/wandb/wandb/run-20250323_010018-f5yrr6yl
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Baseline_294015_25/03/23_01:00:18_RUN_01
wandb: ⭐️ View project at https://wandb.ai/schups/DSM500_FPR
wandb: 🧹 View sweep at https://wandb.ai/schups/DSM500_FPR/sweeps/bv6kdc3l
wandb: 🚀 View run at https://wandb.ai/schups/DSM500_FPR/runs/f5yrr6yl
[2025-03-23 01:00:19,879][trainer][INFO] - [94mSetting seed to 21[0m
[2025-03-23 01:00:19,928][cache][INFO] - [94mLoading cache for 'meshes'.[0m
[2025-03-23 01:00:19,928][cache][INFO] - [94mChecking if 'meshes' is cached.[0m
[2025-03-23 01:00:19,928][cache][INFO] - [94m-> HIT! '/iopsstor/scratch/cscs/stefschu/DSM500_FPR/cache/icosahedron_meshes.pickled' exists.[0m
[2025-03-23 01:00:19,930][cache][INFO] - [94m-> Checking guard 'MeshesCacheGuard'.[0m
[2025-03-23 01:00:23,763][trainer][INFO] - [94mModel created. Trainable parameters count is 35'243'540[0m
[2025-03-23 01:00:29,208][trainer][INFO] - [92mLoaded train datapipe of size 54'019 samples[0m
[2025-03-23 01:00:29,991][trainer][INFO] - [92mLoaded test datapipe of size 2'912 samples[0m
/usr/local/lib/python3.10/dist-packages/nvidia/dali/pipeline.py:912: Warning: The external source node '<modulus.datapipes.era5_hdf5.ERA5DaliExternalSource object at 0x400177466230>' produces 6 outputs, but the output at the index 4 is not used. For best performance, adjust your callback so that it computes only the needed outputs.
  warnings.warn(
/usr/local/lib/python3.10/dist-packages/nvidia/dali/pipeline.py:912: Warning: The external source node '<modulus.datapipes.era5_hdf5.ERA5DaliExternalSource object at 0x40014ed85ff0>' produces 6 outputs, but the output at the index 4 is not used. For best performance, adjust your callback so that it computes only the needed outputs.
  warnings.warn(
/usr/local/lib/python3.10/dist-packages/nvidia/dali/pipeline.py:912: Warning: The external source node '<modulus.datapipes.era5_hdf5.ERA5DaliExternalSource object at 0x400166f06350>' produces 6 outputs, but the output at the index 4 is not used. For best performance, adjust your callback so that it computes only the needed outputs.
  warnings.warn(
[2025-03-23 01:00:30,023][main][INFO] - [94mInitializing dataloaders...[0m
[2025-03-23 01:00:30,024][main][INFO] - [94mTraining started...[0m
/usr/local/lib/python3.10/dist-packages/nvidia/dali/pipeline.py:912: Warning: The external source node '<modulus.datapipes.era5_hdf5.ERA5DaliExternalSource object at 0x400186447b80>' produces 6 outputs, but the output at the index 4 is not used. For best performance, adjust your callback so that it computes only the needed outputs.
  warnings.warn(
[2025-03-23 01:01:27,311][trainer][INFO] - Iteration     1 | Train loss: 0.03 | Time taken:  8.26/49.03/57.29 sec | GPU memory: 73.9 GB | Global sample ID: 31743
[2025-03-23 01:01:27,739][trainer][INFO] - Iteration     2 | Train loss: 0.04 | Time taken:  0.00/ 0.24/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 14710
[2025-03-23 01:01:28,107][trainer][INFO] - Iteration     3 | Train loss: 0.03 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 5168
[2025-03-23 01:01:28,463][trainer][INFO] - Iteration     4 | Train loss: 0.03 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 28246
[2025-03-23 01:01:28,901][trainer][INFO] - Iteration     5 | Train loss: 0.03 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 29321
[2025-03-23 01:01:29,281][trainer][INFO] - Iteration     6 | Train loss: 0.03 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 35050
[2025-03-23 01:01:29,639][trainer][INFO] - Iteration     7 | Train loss: 0.03 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 46598
[2025-03-23 01:01:30,003][trainer][INFO] - Iteration     8 | Train loss: 0.03 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 12346
[2025-03-23 01:01:30,363][trainer][INFO] - Iteration     9 | Train loss: 0.02 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 25205
[2025-03-23 01:01:30,723][trainer][INFO] - Iteration    10 | Train loss: 0.02 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 42309
[2025-03-23 01:01:31,121][trainer][INFO] - Iteration    11 | Train loss: 0.02 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 49655
[2025-03-23 01:01:31,471][trainer][INFO] - Iteration    12 | Train loss: 0.02 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 25140
[2025-03-23 01:01:31,902][trainer][INFO] - Iteration    13 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 15569
[2025-03-23 01:01:32,249][trainer][INFO] - Iteration    14 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.26 sec | GPU memory: 73.9 GB | Global sample ID: 52117
[2025-03-23 01:01:32,603][trainer][INFO] - Iteration    15 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 28482
[2025-03-23 01:01:32,960][trainer][INFO] - Iteration    16 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 22642
[2025-03-23 01:01:33,414][trainer][INFO] - Iteration    17 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 29694
[2025-03-23 01:01:33,836][trainer][INFO] - Iteration    18 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.26 sec | GPU memory: 73.9 GB | Global sample ID: 551
[2025-03-23 01:01:34,185][trainer][INFO] - Iteration    19 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 31339
[2025-03-23 01:01:34,603][trainer][INFO] - Iteration    20 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 36282
[2025-03-23 01:01:34,956][trainer][INFO] - Iteration    21 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.26 sec | GPU memory: 73.9 GB | Global sample ID: 11363
[2025-03-23 01:01:35,343][trainer][INFO] - Iteration    22 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 1632
[2025-03-23 01:01:35,703][trainer][INFO] - Iteration    23 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 11277
[2025-03-23 01:01:36,054][trainer][INFO] - Iteration    24 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.26 sec | GPU memory: 73.9 GB | Global sample ID: 21303
[2025-03-23 01:01:36,440][trainer][INFO] - Iteration    25 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 2968
[2025-03-23 01:01:36,800][trainer][INFO] - Iteration    26 | Train loss: 0.01 | Time taken:  0.00/ 0.25/ 0.26 sec | GPU memory: 73.9 GB | Global sample ID: 32013
[2025-03-23 01:01:37,182][trainer][INFO] - Iteration    27 | Train loss: 0.00 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 50477
[2025-03-23 01:01:37,557][trainer][INFO] - Iteration    28 | Train loss: 0.00 | Time taken:  0.00/ 0.25/ 0.25 sec | GPU memory: 73.9 GB | Global sample ID: 33227
[2025-03-23 01:01:37,914][trainer][INFO] - Iteration    29 | Train loss: 0.00 | Time taken:  0.00/ 0.26/ 0.26 sec | GPU memory: 73.9 GB | Global sample ID: 47798
