wandb: Starting wandb agent 🕵️
2025-03-22 21:43:07,757 - wandb.wandb_agent - INFO - Running runs: []
2025-03-22 21:43:08,085 - wandb.wandb_agent - INFO - Agent received command: run
2025-03-22 21:43:08,085 - wandb.wandb_agent - INFO - Agent starting run with config:
	checkpoint.enabled: False
	datapipe.seed: 84
	schedule.phase1.iterations: 200
	schedule.phase1.lr_end: 0.1
	schedule.phase1.lr_start: 0.005
	schedule.phase2.iterations: 200
	schedule.phase2.lr_objective: 0.005
	schedule.phase3.iterations: 500
	schedule.phase3.lr: 0.005
	schedule.phase3.rollout_steps_increments: 1
2025-03-22 21:43:08,089 - wandb.wandb_agent - INFO - About to run command: python -m torch.distributed.run --nnodes=1 --nproc_per_node=4 train_graphcast.py checkpoint.enabled=False datapipe.seed=84 schedule.phase1.iterations=200 schedule.phase1.lr_end=0.1 schedule.phase1.lr_start=0.005 schedule.phase2.iterations=200 schedule.phase2.lr_objective=0.005 schedule.phase3.iterations=500 schedule.phase3.lr=0.005 schedule.phase3.rollout_steps_increments=1
2025-03-22 21:43:13,097 - wandb.wandb_agent - INFO - Running runs: ['v58kl1yj']
[2025-03-22 21:43:34,776][main][INFO] - [94mRank: 2, Device: cuda:2[0m
[2025-03-22 21:43:34,776][main][INFO] - [94mRank: 3, Device: cuda:3[0m
[2025-03-22 21:43:34,776][main][INFO] - [94mRank: 1, Device: cuda:1[0m
[2025-03-22 21:43:34,781][main][INFO] - [94mRank: 0, Device: cuda:0[0m
wandb: WARNING Unable to verify login in offline mode.
wandb: WARNING Ignoring project 'DSM500_FPR' when running a sweep.
wandb: WARNING Ignoring entity 'schups' when running a sweep.
wandb: Tracking run with wandb version 0.19.8
wandb: Run data is saved locally in /iopsstor/scratch/cscs/stefschu/DSM500_FPR/modulus-baseline/wandb/wandb/run-20250322_214335-v58kl1yj
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run Baseline_293525_25/03/22_21:43:34_RUN_01
wandb: ⭐️ View project at https://wandb.ai/schups/DSM500_FPR
wandb: 🧹 View sweep at https://wandb.ai/schups/DSM500_FPR/sweeps/mpgn79e1
wandb: 🚀 View run at https://wandb.ai/schups/DSM500_FPR/runs/v58kl1yj
[2025-03-22 21:43:37,043][trainer][INFO] - [94mSetting seed to 84[0m
[2025-03-22 21:43:37,093][cache][INFO] - [94mLoading cache for 'meshes'.[0m
[2025-03-22 21:43:37,096][cache][INFO] - [94mChecking if 'meshes' is cached.[0m
[2025-03-22 21:43:37,097][cache][INFO] - [94m-> HIT! '/iopsstor/scratch/cscs/stefschu/DSM500_FPR/cache/icosahedron_meshes.pickled' exists.[0m
[2025-03-22 21:43:37,098][cache][INFO] - [94m-> Checking guard 'MeshesCacheGuard'.[0m
[2025-03-22 21:43:41,591][trainer][INFO] - [94mModel created. Trainable parameters count is 35'248'149[0m
[2025-03-22 21:43:47,275][trainer][INFO] - [92mLoaded train datapipe of size 53'947 samples[0m
[2025-03-22 21:43:49,049][trainer][INFO] - [92mLoaded test datapipe of size 2'903 samples[0m
[2025-03-22 21:43:49,053][main][INFO] - [94mInitializing dataloaders...[0m
[2025-03-22 21:43:49,053][main][INFO] - [94mTraining started...[0m
[2025-03-22 21:44:44,534][trainer][INFO] - Iteration     1 | Train loss: 6.55 | Time taken:  8.34/47.14/55.48 sec | GPU memory: 79.1 GB | Global sample ID: 39278
[2025-03-22 21:44:44,915][trainer][INFO] - Iteration     2 | Train loss: 6.68 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 32914
[2025-03-22 21:44:45,308][trainer][INFO] - Iteration     3 | Train loss: 6.34 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 46909
[2025-03-22 21:44:45,893][trainer][INFO] - Iteration     4 | Train loss: 6.04 | Time taken:  0.00/ 0.30/ 0.30 sec | GPU memory: 82.1 GB | Global sample ID: 33024
[2025-03-22 21:44:46,288][trainer][INFO] - Iteration     5 | Train loss: 6.09 | Time taken:  0.00/ 0.27/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 53769
[2025-03-22 21:44:46,857][trainer][INFO] - Iteration     6 | Train loss: 6.27 | Time taken:  0.00/ 0.46/ 0.46 sec | GPU memory: 82.1 GB | Global sample ID: 48692
[2025-03-22 21:44:47,244][trainer][INFO] - Iteration     7 | Train loss: 6.01 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 29769
[2025-03-22 21:44:47,637][trainer][INFO] - Iteration     8 | Train loss: 5.97 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 34724
[2025-03-22 21:44:48,025][trainer][INFO] - Iteration     9 | Train loss: 5.52 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 36387
[2025-03-22 21:44:48,418][trainer][INFO] - Iteration    10 | Train loss: 5.29 | Time taken:  0.00/ 0.28/ 0.29 sec | GPU memory: 82.1 GB | Global sample ID: 36237
[2025-03-22 21:44:48,807][trainer][INFO] - Iteration    11 | Train loss: 5.08 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 33738
[2025-03-22 21:44:49,221][trainer][INFO] - Iteration    12 | Train loss: 5.07 | Time taken:  0.00/ 0.27/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 43183
[2025-03-22 21:44:49,614][trainer][INFO] - Iteration    13 | Train loss: 4.90 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 42939
[2025-03-22 21:44:50,004][trainer][INFO] - Iteration    14 | Train loss: 4.78 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 52723
[2025-03-22 21:44:50,401][trainer][INFO] - Iteration    15 | Train loss: 4.78 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 5903
[2025-03-22 21:44:50,793][trainer][INFO] - Iteration    16 | Train loss: 4.45 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 44261
[2025-03-22 21:44:51,185][trainer][INFO] - Iteration    17 | Train loss: 4.36 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 27422
[2025-03-22 21:44:51,576][trainer][INFO] - Iteration    18 | Train loss: 4.22 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 12162
[2025-03-22 21:44:51,968][trainer][INFO] - Iteration    19 | Train loss: 4.26 | Time taken:  0.00/ 0.28/ 0.28 sec | GPU memory: 82.1 GB | Global sample ID: 5842
